tiempo,error_posicion,error_yaw
0.0058441162109375,0.15248941654990766,1.9096706771920267
0.05519676208496094,0.15248941754085849,1.9099176739523183
0.10550546646118164,0.15248818906186648,1.953688017284899
0.15511512756347656,0.1524912621933645,1.9169234659426135
0.20542216300964355,0.1525193820233327,1.8604963368220047
0.2553739547729492,0.15255632131189648,1.795057870498676
0.3052854537963867,0.15267164556289808,1.6048499630183954
0.35541725158691406,0.1527445236108741,1.522150214283133
0.40526771545410156,0.15293277045498102,1.3517441842156832
0.4557228088378906,0.15304071417828163,1.2504184441867858
0.5056495666503906,0.1532878820910333,1.0695463450914804
0.5553460121154785,0.1534235597044299,0.9690131796412143
0.6051177978515625,0.153565589308904,0.8806896040697405
0.6552846431732178,0.15386799979525081,0.6868734909378771
0.7062592506408691,0.1540254089685292,0.583762005705162
0.7552130222320557,0.15434675292575614,0.38261367787769407
0.8059873580932617,0.15450867505143737,0.2876878689409992
0.8555281162261963,0.15428859718337679,0.009692906651104893
0.9054064750671387,0.15391227594063786,-0.05361995565827393
0.9554133415222168,0.15311337622711205,-0.15141108199149841
1.0056324005126953,0.15268426405242963,-0.18054939509212176
1.0551788806915283,0.15178028455503317,-0.21493561134130257
1.1053085327148438,0.15129516484354813,-0.21459918797343433
1.155322790145874,0.15024525390221674,-0.18820484728519138
1.206101655960083,0.21909595503218032,-0.05378943566080552
1.2552697658538818,0.21757885310865654,3.8388934208377634e-05
1.3053748607635498,0.2168496048651253,0.015143364530334713
1.3551170825958252,0.2152543647182607,0.009330719694905508
1.405280590057373,0.21383577220976355,-0.015779813664713593
1.455315351486206,0.21227336403402083,-0.02629449325105737
1.5053577423095703,0.20824874612775465,-0.037999156141149015
1.5554137229919434,0.2060069987497777,-0.03993757742645054
1.6049222946166992,0.20027794265058985,-0.043459137388718094
1.6551530361175537,0.19735017571496694,-0.04185767020559217
1.7054708003997803,0.19024909347336708,-0.04278657002004649
1.7552142143249512,0.18663777624688008,-0.04088989015106615
1.8049626350402832,0.17816184138273145,-0.03940837519208862
1.855004072189331,0.17386698990066587,-0.03768441262542188
1.9047951698303223,0.1640209363506591,-0.034722522291541935
1.9554061889648438,0.1590435058384099,-0.0331700445128611
2.0058705806732178,0.22330474655556326,-0.0029400814649571676
2.055576801300049,0.21762936961878504,-0.0014888193702349284
2.105386972427368,0.2051905173898363,-0.004739547859553994
2.1552646160125732,0.1988455979287372,-0.007150521026336287
2.20560359954834,0.19182631458079372,-0.009584881858076376
2.255586862564087,0.17777549829775857,-0.010963623750928742
2.305468797683716,0.17008497828301852,-0.012888684970063347
2.355401039123535,0.15402736287218452,-0.014120897391749931
2.4063727855682373,0.22565505249700862,0.0040257099780334205
2.4558610916137695,0.2075802043728551,0.001225672413296186
2.5054616928100586,0.1985304029623757,-0.0011859306809431924
2.5551698207855225,0.1790744633458411,-0.004829855987527276
2.6058762073516846,0.169353092162532,-0.0058339787622139205
2.655535936355591,0.23125201757699237,0.004848901228924784
2.7050817012786865,0.2208668874839047,0.0044540801284160825
2.755180835723877,0.19872561779336279,-0.0009683801438413742
2.8062658309936523,0.18766792826814996,-0.002468765558208297
2.8552613258361816,0.16420770027089862,-0.0020771322442192375
2.9055943489074707,0.1525033642914979,-0.001737418754454323
2.9551737308502197,0.21267269517213197,0.00074880798767607
3.005491018295288,0.20112456887637178,-0.0005280268826519663
3.0555291175842285,0.18869402211134842,-0.0007525995867447843
3.1054043769836426,0.16375469943980114,-0.00032330294932791936
3.156365394592285,0.15104096295779845,0.0010917065869757714
3.2057905197143555,0.20875008721977856,-0.003891022203627692
3.2557740211486816,0.19671815259618605,-0.004097486749271795
3.305264711380005,0.17083049430199168,-0.0029182670227756446
3.35573148727417,0.15824800635037597,-0.002182907199584694
3.406681776046753,0.2132347334073741,-0.008621309902305363
3.455997943878174,0.20103552494419938,-0.009085982451168872
3.505056858062744,0.1750017352881465,-0.006979727586858164
3.5555579662323,0.16222406227760633,-0.006035819475817218
3.605783700942993,0.21241672955691923,-0.015791887862154352
3.655247211456299,0.20002603313512454,-0.015557162744515907
3.705592393875122,0.17370532698344876,-0.012421554620439812
3.755281686782837,0.16082146036251002,-0.01120137468020821
3.805577278137207,0.21755781747860278,-0.024295539832096757
3.8553547859191895,0.19264528525496355,-0.022973878172955597
3.905888319015503,0.1792176561967563,-0.020658408759004484
3.955904483795166,0.15333255745482854,-0.018111616605072323
4.005986928939819,0.2027536305435966,-0.034113435459035335
4.055383205413818,0.17711949774975844,-0.031879512188943464
4.105346202850342,0.16376254751934835,-0.03010188597015717
4.1556761264801025,0.19329160877643922,-0.05017653445250225
4.2055933475494385,0.18072193571928397,-0.048907459021112716
4.2553770542144775,0.1553045523452256,-0.045185283891162394
4.306023359298706,0.1905648686944657,-0.05297401025992454
4.355259418487549,0.16649647654691602,-0.062291975636774355
4.405463695526123,0.1541552270931227,-0.06319058071190131
4.455955266952515,0.17565596161290367,-0.06453972660764129
4.505371809005737,0.16431777678813606,-0.06852892067315963
4.55688738822937,0.18963698037443885,-0.07019929565093896
4.60646915435791,0.17946894391821894,-0.07379096268980967
4.655860662460327,0.16956602338641102,-0.07610884284304409
4.705378293991089,0.15049112338789858,-0.08028923645551878
4.755913496017456,0.19381906447827413,-0.0808017283386322
4.80519962310791,0.17688258242457824,-0.08436381511286384
4.855227470397949,0.16861965283067284,-0.0848819004950896
4.905102491378784,0.15276584308175603,-0.08751550620046387
4.955837965011597,0.20375850785337693,-0.08777252069634091
5.005401611328125,0.18929168853949205,-0.09008576729625806
5.0560338497161865,0.18218215439806001,-0.08993504861123736
5.105391502380371,0.1683297880355748,-0.0907881470376154
5.156182289123535,0.16155443451823395,-0.09061436129570577
5.206183195114136,0.21079526046431557,-0.08983450772243251
5.255114316940308,0.20387752597685882,-0.08953309128807552
5.305415868759155,0.19006531621870507,-0.08738063838574439
5.355602502822876,0.18327466149302193,-0.08671669380671831
5.406078338623047,0.1765109699707028,-0.08465195619776844
5.455405950546265,0.1634996967700444,-0.07245591535506557
5.505744695663452,0.15721627166303473,-0.06135247728937315
5.556022644042969,0.20558954838914295,-0.08056271735743015
5.605528354644775,0.19862831416574261,-0.08064926733668397
5.655279874801636,0.18497247280267567,-0.06453583802153157
5.705441236495972,0.1783843716630181,-0.059199210918706
5.754868507385254,0.1658423634551831,-0.0504659987922777
5.804999351501465,0.1600826258915928,-0.04506263224997881
5.856169939041138,0.15030330710249282,-0.05042235641000756
5.906590223312378,0.19884338452497474,-0.06984144489082869
5.955768346786499,0.18678153232178765,-0.0639934628925097
6.005409002304077,0.18068807797499886,-0.060040070695594985
6.055225372314453,0.16960753242563018,-0.06129051012130954
6.106034994125366,0.16446214211793767,-0.0631853989282791
6.155274868011475,0.15568696707258528,-0.07193530016554261
6.205268859863281,0.1517102242223299,-0.07392658272090522
6.256256341934204,0.1947410243349911,-0.07503343867298479
6.305447816848755,0.18318573632963162,-0.07718107351248092
6.35551118850708,0.17726817093732952,-0.07808147025565432
6.404973745346069,0.16600522756893835,-0.08635205956068945
6.455468416213989,0.16045393277094236,-0.09191061429471523
6.505155801773071,0.1503800128076098,-0.10326425299216038
6.556018590927124,0.19380371746458258,-0.06457740610756377
6.605282306671143,0.18051113820734416,-0.06986968144662181
6.655321359634399,0.1731238650804313,-0.07501656510397098
6.705507516860962,0.15792869100224313,-0.08670392658764114
6.755354881286621,0.1502414154759193,-0.09376136387361139
6.806581497192383,0.19083648552540808,-0.03769251469459256
6.855699300765991,0.18203888034057966,-0.040394929855974704
6.9052159786224365,0.1634539283560127,-0.05542193731773747
6.9554572105407715,0.15392441027679496,-0.06231337599711129
7.006095886230469,0.20966403764678582,-0.01955566376290796
7.05511212348938,0.18937033396337163,0.0008878989059545316
7.1054368019104,0.17859264976263112,0.010344037081126523
7.155325651168823,0.1562930682430033,0.00825863712115793
7.206240892410278,0.2165564694899266,0.030967140657550463
7.255770921707153,0.19373743896951515,0.048022128860439106
7.305513620376587,0.18208425173292095,0.049664430859361675
7.355785846710205,0.1581369011990514,0.042856727710824945
7.40589451789856,0.21980996895996538,0.057982806980803714
7.455157518386841,0.1961239392024614,0.06717785138890786
7.505283832550049,0.18406848217439342,0.06409847966850951
7.555236577987671,0.15950907119516067,0.05035344982357587
7.605874538421631,0.21957314076303872,0.06876267497373478
7.655569076538086,0.1951354168076674,0.061432619502290176
7.705668210983276,0.1826769267662203,0.05576004102854831
7.7550208568573,0.15756710132605128,0.04514085577633864
7.805829048156738,0.2141646534123656,0.06291630702482537
7.85574197769165,0.20220912619711726,0.06427753098486413
7.905526161193848,0.17657505106229712,0.04777167566807461
7.955444574356079,0.1643415993773828,0.05078205582311757
8.00580906867981,0.20919515542726824,0.06118989432843403
8.055685997009277,0.19725309628006724,0.058904559493434996
8.105576753616333,0.17251205420375323,0.05307474586018768
8.155247449874878,0.16021141777813144,0.052032578258820586
